challenge_name,category,difficulty,difficulty_original,year,ctf_event,word_count,unique_words,vocabulary_richness,sentence_count,avg_sentence_length,header_count,code_block_count,section_count,security_term_density,tool_mention_count,vulnerability_count,lines_of_code,avg_code_block_length,function_count,import_count,solution_step_count,technical_concept_count,sbert_pca_0,sbert_pca_1,sbert_pca_2,sbert_pca_3,sbert_pca_4,sbert_pca_5,sbert_pca_6,sbert_pca_7,sbert_pca_8,sbert_pca_9,sbert_pca_10,sbert_pca_11,sbert_pca_12,sbert_pca_13,sbert_pca_14,sbert_pca_15,sbert_pca_16,sbert_pca_17,sbert_pca_18,sbert_pca_19,sbert_pca_20,sbert_pca_21,sbert_pca_22,sbert_pca_23,sbert_pca_24,sbert_pca_25,sbert_pca_26,sbert_pca_27,sbert_pca_28,sbert_pca_29,sbert_pca_30,sbert_pca_31,sbert_pca_32,sbert_pca_33,sbert_pca_34,sbert_pca_35,sbert_pca_36,sbert_pca_37,sbert_pca_38,sbert_pca_39,sbert_pca_40,sbert_pca_41,sbert_pca_42,sbert_pca_43,sbert_pca_44,sbert_pca_45,sbert_pca_46,sbert_pca_47,sbert_pca_48,sbert_pca_49,tfidf_00,tfidf_00 00,tfidf_10,tfidf_11,tfidf_16,tfidf_add,tfidf_address,tfidf_app,tfidf_application,tfidf_assets,tfidf_bash,tfidf_binary,tfidf_buffer,tfidf_byte,tfidf_bytes,tfidf_char,tfidf_check,tfidf_code,tfidf_com,tfidf_command,tfidf_const,tfidf_content,tfidf_create,tfidf_data,tfidf_def,tfidf_description,tfidf_end,tfidf_error,tfidf_file,tfidf_following,tfidf_function,tfidf_htb,tfidf_html,tfidf_http,tfidf_https,tfidf_id,tfidf_img,tfidf_import,tfidf_index,tfidf_input,tfidf_int,tfidf_ip,tfidf_json,tfidf_key,tfidf_len,tfidf_length,tfidf_let,tfidf_libc,tfidf_long,tfidf_main,tfidf_memory,tfidf_message,tfidf_need,tfidf_new,tfidf_number,tfidf_open,tfidf_output,tfidf_password,tfidf_payload,tfidf_png,tfidf_port,tfidf_print,tfidf_process,tfidf_provided,tfidf_public,tfidf_py,tfidf_python,tfidf_range,tfidf_read,tfidf_request,tfidf_response,tfidf_return,tfidf_root,tfidf_run,tfidf_script,tfidf_self,tfidf_server,tfidf_session,tfidf_set,tfidf_sh,tfidf_solution,tfidf_start,tfidf_string,tfidf_text,tfidf_time,tfidf_token,tfidf_true,tfidf_txt,tfidf_type,tfidf_url,tfidf_use,tfidf_used,tfidf_user,tfidf_username,tfidf_using,tfidf_value,tfidf_void,tfidf_windows,tfidf_write,tfidf_x00,category_blockchain,category_crypto,category_forensics,category_fullpwn,category_hardware,category_misc,category_pwn,category_reversing,category_web
Writing on the wall,pwn,Beginner,Very Easy,2024,cyber-apocalypse-2024,664,377,0.5677710843373494,53,12.528301886792454,8,6,8,0.0256024096385542,3,1,53,10.6,2,0,0,1,0.3446445763111114,-0.1161850169301033,-0.0916363969445228,0.019431285560131,0.0180431418120861,-0.0725780352950096,0.1033419445157051,-0.0891975536942482,0.0174572207033634,-0.1589033305644989,-0.1541743129491806,0.0736885741353035,0.0277136918157339,0.1307014226913452,0.0424432754516601,-0.0205603055655956,-0.0108653297647833,-0.0529451481997966,0.0064043616876006,-0.1794920265674591,-0.1083729490637779,0.1153716370463371,-0.0177709180861711,0.0911275297403335,0.1064333915710449,-0.0269324891269207,0.0491315796971321,-0.0143302092328667,-0.0592546090483665,-0.0036760212387889,0.0626968443393707,-0.0223678555339574,0.0681999772787094,-0.0694318413734436,0.0343932919204235,0.0198007151484489,0.0469943024218082,0.0198040045797824,0.0213641598820686,0.0197580549865961,-0.0152531955391168,0.032091561704874,-0.0078843282535672,-0.0960376262664794,-0.1324824839830398,0.0384794473648071,-0.089928351342678,-0.0467845909297466,0.0037387351039797,0.0462900176644325,0.0,0.0,0.0,0.0,0.0,0.0,0.0592984133316685,0.0,0.0,0.0,0.0,0.1185968266633371,0.376565246472746,0.2730609653827737,0.2749017713394013,0.139754454615618,0.0,0.0414742154126764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0761147508304907,0.0,0.0625690292524067,0.0,0.0,0.0829484308253528,0.0515059594034335,0.0,0.0,0.0,0.0,0.0,0.1903976807906434,0.0,0.0600830501332568,0.1201661002665136,0.2017111620562152,0.0,0.0,0.1305626106075841,0.0,0.0,0.0,0.379915328769474,0.1030119188068671,0.0,0.0,0.0973286723487863,0.0,0.0,0.0,0.0,0.1443435611029322,0.0,0.0,0.1767411151683386,0.1842805496667734,0.0527230458481624,0.0,0.0,0.0,0.0946780601822286,0.0,0.1012493583071465,0.0,0.0,0.1617119441647409,0.0,0.1141225569093926,0.0,0.0,0.0,0.0,0.0,0.0,0.0369392014537162,0.0521082925699518,0.219921417071521,0.0,0.0,0.0,0.0524140847653246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0515059594034335,0.0721717805514661,0.0,0.0,0.4040791716477411,0,0,0,0,0,0,1,0,0
Death Note,pwn,Intermediate,Medium,2024,cyber-apocalypse-2024,1633,729,0.4464176362522964,212,7.702830188679245,11,13,10,0.0134721371708511,3,0,410,31.53846153846154,4,3,0,2,0.3479511439800262,-0.2692989408969879,-0.0035624776501208,0.1239446103572845,0.200031578540802,-0.1165520101785659,-0.0051313056610524,-0.1028299182653427,0.1741229146718979,0.0115461135283112,-0.1288839876651764,0.1174259036779403,-0.0779106542468071,0.055204153060913,0.0595698021352291,-0.0199437569826841,-0.0393949560821056,-0.0429607219994068,0.0936330407857894,0.0331429168581962,-0.0725899636745452,-0.0057337721809744,-0.0824460387229919,-0.0704964324831962,0.1076533868908882,-0.0145119540393352,0.0468556247651577,0.0632141903042793,0.0067352093756198,0.0030926198232918,0.0065769697539508,-0.0076561332680284,-0.0757115855813026,0.0316771082580089,0.0150517923757433,0.0560097731649875,-0.0109676839783787,0.0632674768567085,0.0339945070445537,-0.0345643647015094,0.0054992674849927,0.129869058728218,-0.012386005371809,-0.0550933144986629,0.0126956952735781,0.0288257505744695,0.0507742688059806,-0.0097294570878148,0.0449683517217636,-0.001963062910363,0.0,0.0,0.0,0.0,0.0218384694861842,0.0937652130257651,0.2022424769195863,0.0,0.0,0.0,0.0,0.0367713594399247,0.0467021468287356,0.0634976279905398,0.0340937009159219,0.3033194900747827,0.0,0.0900145752407298,0.0,0.0,0.0,0.0455089479732287,0.0730655983133733,0.0,0.0555195573697174,0.0117998218848359,0.0,0.1163984735095107,0.0,0.0,0.0642961251719498,0.0319392044425977,0.0,0.0,0.0,0.0,0.0,0.0442750983765053,0.0218384694861842,0.0,0.0372579181898127,0.0625412487980755,0.0,0.0,0.0404813924549178,0.0,0.0148398123150622,0.4852457675551374,0.6596468018763092,0.0479088066638966,0.0249140289945839,0.0,0.0301770940710529,0.0,0.0,0.0,0.0,0.0,0.038012641977754,0.0,0.05479919873503,0.0571368266776621,0.0163469641152695,0.0,0.0,0.0,0.0146776312654569,0.0393432999455191,0.031392716416794,0.0416941658653836,0.0,0.1128135417430205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1128193379508535,0.0114531281510105,0.0161563577188258,0.0511405513738829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2909024572043684,0.0,0.0332809034172193,0.0313215388659288,0,0,0,0,0,0,1,0,0
Sound of Silence,pwn,Intermediate,Medium,2024,cyber-apocalypse-2024,487,314,0.6447638603696099,47,10.361702127659576,9,5,9,0.0431211498973305,2,2,54,10.8,0,3,0,2,0.3703057467937469,-0.1877715438604354,-0.1446793228387832,-0.0415993779897689,0.0969246849417686,-0.2136700004339218,0.0833543837070465,-0.0271016787737607,-0.0271425880491733,0.0070836441591382,-0.0118211461231112,0.1744070053100586,0.0407618023455143,0.1243505328893661,0.0047939084470272,-0.0447354800999164,0.0721103474497795,-0.0097576081752777,0.068165548145771,0.037677239626646,-0.1566612273454666,0.0579822696745395,0.1264939904212951,-0.0649114772677421,0.0770485401153564,0.0277788378298282,-0.0401026755571365,-0.0042498148977756,-0.0117725981399416,-0.1109803020954132,-0.0259978994727134,-0.0348940901458263,0.0056192777119576,0.1213940158486366,0.0877020806074142,-0.0154750980436801,-0.0480884239077568,0.0120650995522737,-0.137441411614418,0.0814111307263374,0.0297425519675016,0.0416121631860733,-0.0194571539759635,-0.0885228663682937,-0.0181335043162107,0.1175488382577896,-0.0638625770807266,-0.037064503878355,0.0740132555365562,-0.022370109334588,0.0,0.0,0.0,0.0,0.0,0.0,0.3634572275563466,0.0,0.0,0.0,0.0,0.1817286137781733,0.3462116929964204,0.0,0.0842476468151867,0.1070744640525537,0.0,0.063551883187217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0583161815777834,0.0,0.0,0.0,0.0,0.1906556495616512,0.1578475051490465,0.0,0.0,0.0,0.0,0.0,0.2188130212047181,0.0,0.0920666236987661,0.0920666236987661,0.3090865994932429,0.0,0.0,0.2000640565563345,0.0,0.0,0.0,0.0,0.1578475051490465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1878631858566218,0.0,0.2708244289564944,0.3529715948080179,0.0807887218040681,0.0,0.0,0.0,0.0725386720547128,0.0,0.0775733468118815,0.0,0.0,0.1238974442708111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1115134289591649,0.0566027781950066,0.0798467213795379,0.1684952936303735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916381355320485,0.0,0.0,0.0,0.0,0.0,0.2211809203083006,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
Hidden Path,misc,Beginner,Easy,2024,business-ctf-2024,830,424,0.5108433734939759,82,10.121951219512194,6,7,6,0.0240963855421686,2,1,113,16.142857142857142,1,1,0,2,-0.2663518190383911,-0.0539214424788951,-0.0119227590039372,0.1343997120857238,-0.0852657109498977,0.1064053997397422,0.0866009443998336,-0.0865224003791809,-0.0938114076852798,-0.0435418300330638,0.0057647102512419,0.1961198300123214,0.0231814701110124,-0.0925763919949531,0.2336117923259735,-0.0052885846234858,-0.0943912342190742,-0.1878930777311325,-0.1733539849519729,0.0657821893692016,-0.2718770503997803,-0.0488232038915157,-0.0953623577952385,0.1051908060908317,-0.0346221476793289,0.06263267993927,-0.0305229369550943,0.00065330642974,0.099464900791645,0.0519486814737319,-0.0555655844509601,0.0668774545192718,-0.0747443437576294,0.0158030726015567,-0.036959171295166,0.0651849806308746,-0.0403149761259555,-0.0945756658911705,0.0255894139409065,0.0310894362628459,-0.081051118671894,0.1963587701320648,-0.0876596421003341,-0.0083473408594727,0.0191810932010412,-0.0446344353258609,-0.0853805318474769,-0.095799796283245,0.059381291270256,-0.0420752018690109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2090514417566466,0.0442060635523678,0.0631097059819465,0.0,0.0,0.0,0.0,0.0,0.0,0.0354884587902358,0.185112555803624,0.0375643600187471,0.3908598852203573,0.5073597599011752,0.0467939644703601,0.0,0.1861751498114512,0.0,0.0485320334243198,0.0,0.3989505563471693,0.0,0.0308571523817305,0.0528893016581783,0.0,0.1768242542094712,0.0870541107619649,0.0638270935957814,0.0,0.0,0.0303501834638565,0.2694613549382946,0.0,0.0,0.0,0.0,0.0,0.0,0.1768242542094712,0.0610353507293847,0.0,0.0,0.0328410579558482,0.0,0.0,0.0,0.0,0.1188645682386452,0.0,0.0,0.0,0.0,0.0641909280998911,0.0,0.029375087280379,0.0,0.0,0.0476030315830412,0.0334200938186197,0.0301841543930602,0.0404542197037899,0.0,0.085742932017404,0.1871758578814404,0.2062204603886329,0.0,0.109149665852485,0.0,0.0,0.0732273030659888,0.0,0.0,0.0,0.0235530503622339,0.0,0.0,0.082650137003117,0.0,0.0,0.0,0.035271196908097,0.0407400928768985,0.0968961376504459,0.0,0.0319135467978907,0.0,0.0,0.0259091166049098,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
Super-Duper Pwn,misc,Beginner,Easy,2024,business-ctf-2024,906,490,0.5408388520971302,118,7.677966101694915,6,7,6,0.0242825607064017,1,0,112,16.0,2,2,0,2,-0.1028644293546676,-0.075509138405323,0.0002334116725251,-0.0281880553811788,0.1581238508224487,-0.1927429735660553,0.0799984708428382,-0.0173022150993347,-0.1826045364141464,-0.0353315472602844,0.0219317413866519,-0.0211391821503639,-0.0090940175577998,0.0816434845328331,-0.0464908666908741,-0.1496521830558776,0.1049198731780052,-0.0374075435101985,-0.0473849847912788,0.0117790075019001,-0.2246923148632049,0.0362454988062381,-0.091663584113121,-0.016359806060791,-0.1450314968824386,0.0531361252069473,-0.0899616852402687,-0.1036178022623062,-0.1615723669528961,-0.0573369450867176,0.0736704617738723,0.1641669869422912,0.1176124140620231,-0.0707089528441429,0.1378801017999649,0.0099701201543211,0.0414250716567039,0.0049034086987376,0.0539269745349884,0.1151715070009231,-0.0452907457947731,0.1193167492747306,0.0789602324366569,-0.0171897895634174,0.1362280547618866,-0.1226050779223442,0.0778833404183387,-0.0624529868364334,0.0168878845870494,-0.0059649175964295,0.0,0.0,0.0286739295677362,0.0,0.0650026835348852,0.0279094213665056,0.0,0.0378224125518776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3253440061592523,0.0815555086310408,0.0282863656993915,0.6119568781717079,0.0,0.0271851695436802,0.0224556956377379,0.0,0.0175612143569229,0.0277247527212609,0.1443594208503848,0.0,0.0223311915526812,0.0574136481457504,0.0237669356825992,0.0,0.0315003471289974,0.0692870992617355,0.428420016028505,0.0,0.0439286005530227,0.0,0.0554495054425218,0.0,0.1241035994172182,0.1665149126754265,0.0,0.0,0.031991742490224,0.1766841076923161,0.0,0.0350616638862014,0.0,0.0,0.056572731398783,0.0,0.0478104085171054,0.0,0.0,0.1506171909427552,0.0,0.0848590970981745,0.0,0.0543703390873605,0.0,0.0243285486607298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0677291910264317,0.1492408808839802,0.0,0.2633038488570016,0.0,0.0341542400535758,0.1059885832252632,0.0,0.0266659529242288,0.1007427703586196,0.0170452436045395,0.0,0.0761104865626939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384730079597835,0.0,0.2005153999534247,0.0,0.0187503188469054,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
Aptitude Test,misc,Beginner,Very Easy,2024,business-ctf-2024,173,128,0.7398843930635838,13,13.307692307692308,6,0,6,0.0289017341040462,1,0,0,0.0,0,0,0,1,0.1423534303903579,0.0801695808768272,-0.2624123394489288,-0.1281322836875915,-0.0179392714053392,-0.0571927428245544,-0.1478655338287353,-0.0198323968797922,-0.1580342650413513,0.0699436888098716,0.2168654799461364,-0.1337630450725555,-0.1475036293268203,0.0827833116054534,0.0326028242707252,-0.0259138774126768,-0.0149898128584027,0.0562461465597152,0.0071670897305011,0.0449791736900806,0.001546059618704,0.0177703537046909,0.0815831124782562,0.1568626016378402,-0.0006127551896497,-0.1207405403256416,-0.0241830088198184,0.1950797885656356,-0.1644244939088821,-0.0509763844311237,-0.0999478623270988,0.0520373284816741,-0.070482425391674,-0.1028609350323677,-0.0753934904932975,0.0734511837363243,-0.0826518982648849,-0.0823172479867935,-0.0621216893196105,0.0282612927258014,-0.0498211905360221,0.0045024640858173,0.0970114693045616,-0.0077826860360801,-0.0044788816012442,0.052000917494297,-0.1398951113224029,0.0988654941320419,0.0435632094740867,0.0669576153159141,0.0,0.0,0.2807351812892727,0.0,0.0,0.0,0.0,0.0,0.0,0.4471588551363012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2769406956892471,0.0,0.0,0.0,0.0,0.0,0.1719349517304327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4548197693631313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2577904558509014,0.2340464649405122,0.0,0.0,0.0,0.0,0.0,0.166883284766958,0.0,0.0,0.0,0.2530078706934135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245395939821564,0.0,0.3671540134241349,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
Zephyr,misc,Intermediate,Medium,2024,business-ctf-2024,329,199,0.6048632218844985,38,8.657894736842104,6,0,6,0.0273556231003039,1,0,0,0.0,0,0,0,1,-0.0229350477457046,-0.0490606762468814,0.0321741476655006,0.0276910159736871,0.0113835716620087,-0.006386692635715,-0.0299791973084211,0.222823366522789,0.0189655236899852,0.0957717671990394,0.2130885571241378,0.0074236933141946,-0.2275401651859283,-0.0123029444366693,0.0948161631822586,0.2355568259954452,-0.198833629488945,-0.1679970324039459,0.1438584327697754,-0.0844753608107566,-0.0003006176557391,-0.0640759170055389,0.0291618201881647,0.0098677054047584,-0.0887271538376808,0.0327240005135536,0.0321099199354648,0.0236538387835025,0.1379805952310562,-0.1245183050632476,-0.027871461585164,-0.1416612863540649,-0.0545533411204814,-0.0332829356193542,0.1262575387954712,0.0481610186398029,0.2191832959651947,-0.07632477581501,-0.0408981516957283,0.0161058530211448,0.1159335449337959,-0.1004437729716301,-0.0654604882001876,0.0149872014299035,0.1064951047301292,-0.1052745431661605,0.0620720013976097,-0.0795015916228294,0.1365118622779846,-0.0957827642560005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7440443273970329,0.0,0.0,0.0,0.0,0.0,0.0,0.2789321234622968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1907259937519919,0.0,0.0,0.107756838698198,0.0,0.0,0.1290620436142112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359794153484712,0.0,0.0,0.1290620436142112,0.0,0.0,0.0,0.0,0.0,0.129812886096326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129812886096326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092561111069719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2722156490819403,0.0,0.2036404272824641,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
Prison Pipeline,misc,Intermediate,Medium,2024,business-ctf-2024,109,87,0.7981651376146789,13,8.384615384615385,8,0,8,0.073394495412844,1,2,0,0.0,0,0,0,2,0.0105986399576067,-0.1125332489609718,0.1307615935802459,-0.1051568910479545,0.1357831358909607,-0.0993570834398269,0.1494861990213394,-0.0739969611167907,-0.1951464116573333,-0.0596487447619438,-0.057603258639574,-0.0399466082453727,-0.1759017407894134,0.0396970845758914,0.0353295616805553,0.0318858288228511,0.1939997225999832,-0.06372532248497,-0.0234631858766078,-0.0064449477940797,0.1253420263528823,-0.1243707686662674,0.0674107298254966,0.2527219355106354,-0.0460334941744804,-0.0456348471343517,-0.0627789869904518,-0.1241680085659027,0.0316284708678722,-0.0623530633747577,0.0131778782233595,-0.0402640514075756,-0.1440922170877456,-0.0473207831382751,-0.0053152563050389,0.0640076994895935,0.0522411614656448,-0.0683808103203773,0.0242480896413326,-0.0228463858366012,-0.0357247218489646,0.010700199753046,-0.0186592563986778,-0.0918270647525787,0.1475854218006134,-0.075909785926342,-0.0241267345845699,-0.054851796478033,-0.0276665817946195,-0.0323893092572689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1736353945338304,0.0,0.0,0.0,0.0,0.0,0.7049822131146801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4782747201064756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4291211021645286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244865678977641,0.0,0,0,0,0,0,1,0,0,0
Chrono Mind,misc,Beginner,Easy,2024,business-ctf-2024,163,124,0.7607361963190185,15,10.866666666666667,8,0,8,0.0552147239263803,1,1,0,0.0,0,0,0,0,0.0178888905793428,-0.118619829416275,0.022997697815299,0.0175349842756986,0.2725402414798736,0.0556908324360847,0.1669727861881256,0.0482984855771064,-0.1894297152757644,0.0474170036613941,-0.0685604438185691,0.0640928968787193,-0.0792519748210907,-0.0817179009318351,0.0935188233852386,-0.0297969412058591,0.0561041757464408,0.0373052097856998,-0.0317386984825134,0.0170815866440534,0.0418016389012336,-0.0434682182967662,-0.0165444500744342,0.0392338372766971,-0.1353732943534851,0.0304499827325344,-0.0980549305677414,-0.190845176577568,-0.2389115542173385,-0.0182858314365148,-0.0689126923680305,-0.0800328627228736,-0.0169296599924564,-0.0117835029959678,-0.0790988206863403,0.0856319665908813,0.0448354184627532,-0.0916259586811065,0.1334439069032669,0.0169434230774641,0.0531435497105121,0.052440945059061,-0.118895947933197,-0.0361708998680114,0.1170478537678718,0.0247235763818025,-0.0007206246373243,0.0233682915568351,0.038789078593254,0.0473483279347419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1860082763057271,0.0,0.0,0.0,0.0,0.0,0.2182553473113952,0.0,0.1706840438395873,0.0,0.0,0.0,0.0,0.0,0.692999346662301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4701452921691887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2575357207371155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251167119067807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2407035984664227,0.0,0,0,0,0,0,1,0,0,0
Locked Away,misc,Beginner,Easy,2024,business-ctf-2024,438,281,0.6415525114155252,35,12.514285714285714,6,4,6,0.0251141552511415,2,0,39,9.75,1,0,0,2,-0.0924935787916183,0.2417554259300232,-0.1753368079662323,0.0110278790816664,-0.0199391171336174,-0.3927040696144104,-0.0922888368368148,0.1225397065281868,-0.0632635578513145,-0.032132837921381,-0.0488206036388874,-0.1111675575375557,-0.042826872318983,-0.0885152742266655,0.0381483025848865,0.0229960102587938,0.1986431777477264,0.0222883597016334,-0.1906783580780029,-0.0784870013594627,-0.0732378885149955,-0.0155989844352006,0.0557459704577922,0.1414345055818557,-0.0134916678071022,0.0703185126185417,0.0630862191319465,-0.0180566795170307,0.060021486133337,-0.0344157591462135,0.0225925873965024,-0.0565265491604805,0.0479977428913116,0.0865501686930656,0.1099398285150528,-0.0421882085502147,-0.0663817524909973,-0.001876768306829,-0.0493087992072105,0.0215517282485961,-0.0900744944810867,0.057508997619152,-0.0895468294620513,-0.0176441352814435,0.0165863689035177,0.0142222419381141,-0.1267626881599426,-0.0074474066495895,-0.0627509504556655,-0.0945512056350708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1883948427366014,0.0892043252145888,0.4640887306097184,0.0,0.0,0.0,0.0,0.0903769537822164,0.0576246645856301,0.0,0.0,0.0,0.073276676479575,0.0627982809122005,0.0,0.0,0.0,0.0757853030342933,0.0,0.0,0.0720727741583015,0.0,0.1819497836324036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0779878696941089,0.0,0.0,0.0,0.0,0.0,0.3137663146186764,0.0,0.0,0.0,0.0,0.0,0.3487860351751122,0.0798307239998508,0.0,0.0,0.0793629098488674,0.5734280309233833,0.0,0.2299604313868049,0.0,0.0,0.0612141302461599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0559315788492004,0.0,0.0,0.0,0.0,0.0,0.0793629098488674,0.1675174723129823,0.0,0.0,0.0631218927752801,0.0,0.0822453990917669,0.0,0.0615265443759359,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
Living with Elegance,crypto,Beginner,Easy,2024,business-ctf-2024,1294,597,0.4613601236476043,106,12.20754716981132,11,6,11,0.0154559505409582,1,0,93,15.5,8,4,6,3,-0.1800760626792907,0.1560157537460327,0.1532155871391296,-0.0448211878538131,0.1213520467281341,0.0930893868207931,0.0422850102186203,-0.0456437580287456,-0.0500861182808876,0.0110973147675395,0.0056975660845637,0.176066055893898,-0.0213501658290624,0.0421238616108894,0.0676395520567894,0.2453094124794006,0.0016975250327959,0.1263004094362259,0.0440485402941703,0.0128867225721478,-0.1168990358710289,-0.0303092170506715,-0.040848072618246,0.0761899948120117,-0.0891277119517326,0.0207496248185634,0.0948490276932716,0.0876000598073005,-0.0039064204320311,0.1165119633078575,0.0152156492695212,-0.1307747811079025,0.1407185196876526,-0.0011752253631129,-0.1048188284039497,0.0479250587522983,-0.0037288342136889,-0.0072802049107849,0.0153978178277611,-0.1240972653031349,0.0528632923960685,0.1001878455281257,0.0273358523845672,-0.0937669053673744,0.1544408500194549,0.0538504421710968,-0.0946445539593696,0.0867383033037185,-0.1083975359797477,0.0253603346645832,0.0,0.0,0.0,0.0,0.0817344175208545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0721919593738274,0.0341826502695986,0.0,0.0,0.0,0.0,0.0,0.2770559652696254,0.0220814826152777,0.0,0.2904282109035529,0.0249513001723887,0.0,0.0962559458317699,0.0,0.0,0.0,0.0290405482353577,0.0,0.0,0.1104717031191701,0.1226016262812817,0.0697222450321101,0.1743056125802752,0.0,0.0,0.0315160246621948,0.07575446243678,0.0402264382902333,0.1110813572771436,0.0,0.0,0.0896536822159194,0.0,0.0355672950483785,0.0,0.0,0.1802730905713418,0.0,0.0,0.0,0.0,0.0,0.1367306010783947,0.1603836723920775,0.09177219981289,0.0601168394760583,0.0866351924837095,0.0912344076999257,0.1648010602794707,0.1104370560318902,0.0,0.0,0.0,0.1407416871813255,0.0,0.0,0.0601168394760583,0.6871290266404573,0.1665876438225881,0.0,0.0335297869468831,0.0,0.0214327006479728,0.0,0.0638009176251115,0.0,0.0,0.0,0.0304114692333085,0.0,0.0,0.0,0.0,0.0580810964707154,0.0,0.0,0.0,0.2091919251704787,0.0,0.0,0.031139948441615,0.0,0,1,0,0,0,0,0,0,0
